3688, 1708, 14, 40
2587, 1397, 59, 26
1217, 154, 16, 4
1868, 1669, 80, 15
2582, 496, 19, 25
3936, 625, 39, 21
1986, 858, 53, 36
1055, 363, 51, 32
2427, 843, 62, 14
2460, 526, 65, 17
1331, 1228, 87, 27
2643, 53, 42, 41
90, 1009, 53, 35
1843, 1279, 66, 40
880, 280, 99, 6
2196, 1254, 63, 33
348, 1662, 32, 31
2197, 1750, 70, 1
1816, 1515, 94, 26
828, 1431, 11, 2
2986, 1283, 83, 26
1042, 1494, 44, 34
2569, 3, 51, 5
90, 282, 70, 40
3189, 869, 43, 49
1799, 1412, 44, 25
1822, 102, 34, 27
3599, 1566, 78, 19
2243, 1984, 18, 23
1271, 165, 43, 50
1504, 462, 17, 36
3748, 1449, 76, 20
237, 1714, 22, 2
2540, 853, 96, 5
1358, 845, 95, 23
1330, 1722, 47, 11
3669, 800, 81, 0
3590, 803, 9, 37
1894, 171, 39, 50
1887, 355, 92, 50
3328, 1557, 19, 10
22, 892, 80, 47
2116, 1452, 97, 40
2407, 1192, 34, 24
3127, 341, 79, 9
2710, 1909, 63, 6
2385, 886, 26, 43
305, 1552, 48, 29
2403, 1531, 44, 46
111, 1812, 18, 10
3580, 140, 58, 15
1118, 1325, 41, 17
767, 881, 96, 47
324, 277, 95, 8
1396, 92, 98, 41
942, 226, 4, 17
3608, 57, 32, 28
3578, 591, 16, 2
1594, 376, 66, 9
3010, 1501, 19, 32
600, 986, 63, 19
2952, 459, 59, 4
347, 1379, 60, 42
2620, 925, 74, 7
1915, 43, 30, 10
609, 997, 75, 28
3515, 1551, 22, 7
360, 474, 65, 1
722, 994, 65, 50
3377, 666, 93, 47
1589, 349, 56, 30
2159, 86, 54, 50
3295, 1697, 86, 2
3332, 1260, 53, 43
3126, 1052, 85, 26
412, 1426, 81, 16
3944, 1486, 80, 14
2793, 1354, 20, 20
998, 1924, 2, 39
3518, 564, 42, 39
1448, 1466, 32, 9
1072, 1534, 34, 26
1191, 608, 69, 15
3493, 1007, 58, 38
2499, 810, 93, 28
1633, 1916, 86, 16
3055, 922, 94, 47
3785, 1691, 27, 23
3878, 1746, 49, 16
1234, 438, 83, 38
3012, 49, 85, 39
2806, 1371, 68, 50
3704, 1846, 34, 34
2435, 1104, 6, 6
1003, 861, 53, 13
111, 1429, 88, 50
1280, 703, 93, 14
1872, 1556, 67, 37
706, 1571, 58, 47
3079, 682, 89, 6
241, 1085, 82, 2
3089, 1064, 84, 18
2948, 493, 25, 38
2599, 1690, 78, 36
2681, 1231, 97, 19
209, 902, 29, 39
2441, 17, 95, 10
34, 824, 49, 14
3922, 1521, 97, 49
1329, 601, 91, 17
3822, 1016, 30, 1
3207, 1059, 77, 40
3980, 965, 60, 0
3568, 948, 89, 48
2434, 1154, 7, 42
1652, 1163, 57, 40
3560, 453, 20, 13
2106, 200, 21, 25
2398, 972, 82, 5
2964, 1537, 76, 8
3473, 1733, 24, 2
3714, 323, 66, 44
3116, 1481, 59, 14
2222, 1399, 45, 43
606, 348, 69, 46
3798, 851, 7, 32
3657, 457, 0, 10
669, 775, 31, 43
882, 1650, 36, 6
3176, 1619, 42, 39
2886, 1779, 25, 16
2676, 667, 50, 27
3713, 1581, 1, 0
2403, 461, 50, 32
3757, 1463, 85, 16
3987, 257, 4, 31
3753, 1942, 0, 35
2894, 1143, 27, 15
1251, 1377, 4, 44
2753, 1164, 24, 5
400, 859, 25, 46
614, 1880, 39, 40
2423, 1843, 32, 28
1567, 1450, 44, 5
2157, 178, 59, 22
885, 236, 44, 21
287, 259, 61, 11
3070, 1744, 76, 31
2450, 432, 9, 34
3483, 551, 44, 31
827, 1296, 73, 21
3276, 907, 48, 45
388, 492, 58, 38
2210, 826, 25, 28
2912, 1019, 91, 11
554, 215, 32, 16
309, 1217, 79, 9
3467, 1598, 83, 18
3708, 681, 31, 29
2869, 1884, 3, 31
3576, 279, 72, 10
2698, 767, 24, 40
2385, 519, 29, 8
2986, 1473, 6, 0
1687, 39, 70, 31
2557, 1804, 20, 30
3247, 1224, 27, 23
444, 312, 82, 14
1053, 966, 5, 5
1444, 155, 10, 49
3377, 22, 27, 10
938, 875, 72, 39
198, 1974, 79, 35
2470, 1461, 99, 13
7, 152, 18, 39
3388, 1322, 44, 49
1088, 268, 16, 18
259, 1565, 46, 1
921, 353, 27, 33
1317, 929, 76, 40
1098, 1411, 85, 42
2739, 955, 47, 3
1797, 1166, 67, 20
1830, 462, 61, 29
491, 1635, 43, 43
2143, 815, 8, 30
2659, 334, 39, 2
3311, 206, 79, 47
1907, 1817, 15, 39
3769, 1448, 3, 6
3098, 1820, 45, 24
3289, 1106, 19, 48
3357, 1933, 5, 24
3923, 672, 67, 6
3303, 1657, 49, 33
1962, 348, 49, 2
895, 1679, 45, 15
806, 1243, 65, 15
92, 1539, 24, 1
2085, 145, 27, 43
574, 901, 97, 42
3126, 127, 88, 23
354, 1102, 68, 8
818, 54, 79, 48
3441, 691, 29, 41
3687, 521, 27, 46
3289, 1801, 54, 38
930, 1583, 27, 30
165, 976, 14, 39
1316, 1019, 39, 24
2594, 313, 21, 9
2847, 1066, 65, 27
1721, 1512, 52, 33
984, 1330, 60, 9
2945, 163, 24, 6
1061, 373, 60, 11
1747, 879, 48, 4
960, 1937, 93, 28
3415, 1625, 72, 46
3996, 20, 87, 6
1613, 703, 17, 36
2764, 1594, 81, 31
732, 1453, 7, 43
3165, 227, 29, 48
1935, 1859, 8, 32
3784, 349, 1, 37
3860, 1225, 10, 11
657, 187, 23, 48
958, 854, 68, 15
1094, 1276, 53, 34
1841, 139, 26, 8
2552, 327, 96, 20
3579, 1809, 91, 0
1408, 1412, 60, 15
1741, 1173, 4, 33
836, 1856, 78, 14
932, 1870, 35, 47
1032, 354, 31, 49
2175, 1325, 57, 37
485, 1600, 88, 17
1324, 226, 5, 40
3506, 1779, 73, 30
961, 948, 2, 2
1412, 935, 66, 32
3942, 1078, 40, 20
312, 797, 30, 29
3785, 937, 45, 11
3449, 1776, 96, 44
3391, 1533, 34, 22
3311, 1941, 14, 9
150, 490, 65, 25
2790, 1936, 62, 19
556, 265, 59, 43
2617, 467, 83, 30
3815, 1240, 26, 8
166, 1171, 67, 43
2393, 1923, 29, 5
732, 1588, 21, 41
1279, 1488, 26, 38
3533, 530, 24, 34
1611, 1113, 82, 34
606, 370, 83, 13
570, 1543, 65, 45
2476, 32, 8, 48
1667, 788, 24, 42
611, 1888, 83, 22
2836, 715, 42, 13
549, 1628, 79, 26
3937, 1813, 43, 46
1108, 693, 71, 0
1988, 1481, 50, 27
1512, 679, 30, 21
2292, 1087, 90, 42
2677, 424, 12, 24
3620, 1364, 39, 43
1336, 376, 61, 23
1788, 357, 30, 43
924, 145, 95, 43
2480, 368, 38, 35
1736, 852, 33, 50
3314, 455, 94, 24
2953, 1313, 39, 38
3309, 887, 78, 31
1814, 655, 4, 9
712, 144, 71, 1
616, 428, 49, 38
762, 1179, 4, 36
3169, 25, 96, 16
937, 289, 53, 2
604, 777, 37, 6
3015, 1476, 54, 47
3386, 439, 97, 15
711, 666, 3, 0
3630, 807, 7, 21
1960, 447, 60, 41
1040, 1929, 23, 19
3969, 1941, 8, 48
427, 203, 1, 27
1670, 746, 67, 40
2927, 601, 12, 18
1706, 1587, 47, 39
3524, 1228, 74, 34
2390, 1212, 79, 39
3014, 1205, 79, 0
2713, 1416, 86, 22
1355, 1137, 39, 48
1349, 800, 61, 39
1367, 788, 82, 48
2181, 461, 45, 7
381, 1345, 85, 20
212, 1211, 57, 29
3007, 496, 86, 1
819, 1365, 20, 36
3267, 787, 78, 23
3884, 1204, 44, 6
3877, 1930, 40, 19
1864, 1878, 63, 43
2779, 311, 97, 46
2105, 461, 43, 9
899, 1207, 75, 3
3586, 863, 55, 23
1999, 1504, 69, 30
3990, 224, 2, 39
1251, 1993, 98, 43
813, 307, 7, 38
1916, 1219, 58, 36
80, 957, 23, 29
3492, 1105, 15, 20
3892, 1173, 82, 34
3100, 1679, 4, 49
1734, 1458, 85, 34
919, 1742, 94, 43
381, 1715, 84, 13
450, 1542, 59, 15
1775, 1084, 72, 22
3582, 1925, 67, 37
653, 504, 60, 13
2137, 802, 93, 40
1264, 1910, 17, 31
3158, 1057, 70, 29
3059, 1709, 75, 22
1559, 1279, 57, 8
1291, 1175, 51, 31
79, 416, 27, 20
2398, 975, 99, 42
3427, 110, 90, 18
135, 523, 1, 32
576, 286, 45, 50
323, 742, 89, 32
2565, 1431, 18, 7
2231, 1391, 67, 30
459, 424, 94, 10
1657, 147, 92, 16
1852, 1791, 92, 42
2567, 776, 16, 14
2426, 1736, 14, 43
1215, 208, 99, 17
142, 816, 5, 39
2699, 488, 9, 2
2198, 123, 68, 34
2810, 557, 13, 35
3618, 802, 76, 43
2212, 578, 99, 27
285, 1699, 74, 26
889, 473, 53, 27
1619, 1684, 35, 20
2700, 1809, 12, 25
3479, 1625, 15, 39
2126, 208, 24, 19
3783, 1868, 40, 13
3955, 206, 58, 45
3622, 1866, 93, 16
2654, 226, 29, 33
2545, 968, 16, 28
2889, 814, 32, 26
2223, 866, 28, 0
1628, 15, 76, 46
703, 977, 63, 47
573, 844, 44, 22
3150, 95, 36, 40
3408, 648, 48, 1
2972, 166, 19, 8
3817, 1978, 85, 11
3997, 389, 11, 25
2630, 1359, 55, 38
2529, 1490, 27, 18
2635, 1776, 38, 35
1251, 1340, 47, 43
1382, 246, 58, 45
423, 699, 49, 0
475, 1832, 55, 37
3239, 1794, 88, 38
1688, 1437, 66, 21
228, 631, 63, 11
1458, 841, 7, 32
897, 944, 20, 13
2041, 1239, 26, 37
3057, 1578, 8, 6
2627, 960, 26, 50
1306, 261, 15, 47
1358, 1291, 91, 38
1433, 1111, 89, 21
3348, 1948, 90, 49
871, 1706, 71, 47
235, 968, 10, 49
2446, 91, 32, 25
3441, 1766, 58, 25
3412, 1285, 81, 23
52, 738, 95, 20
1282, 111, 69, 12
2472, 1105, 47, 22
3980, 1812, 83, 19
2129, 1640, 48, 12
789, 342, 99, 7
3780, 1592, 27, 50
1459, 71, 9, 18
1215, 1202, 58, 24
982, 695, 44, 13
2500, 635, 54, 0
48, 105, 8, 22
2853, 244, 10, 21
2872, 887, 72, 25
61, 769, 16, 20
1333, 335, 30, 10
862, 185, 13, 41
1881, 1495, 21, 9
375, 1573, 49, 33
222, 643, 68, 44
3663, 158, 74, 20
2049, 1455, 30, 30
1595, 1246, 49, 23
3661, 200, 84, 13
2170, 443, 61, 40
303, 1668, 28, 40
2366, 1161, 22, 25
1772, 970, 95, 40
3596, 1292, 27, 29
362, 796, 93, 44
3683, 79, 54, 31
3931, 603, 6, 25
3971, 1573, 61, 43
3772, 242, 43, 11
2103, 190, 72, 4
2728, 1093, 41, 21
2970, 689, 81, 1
2219, 1175, 92, 29
66, 1639, 95, 18
3483, 696, 8, 24
3215, 1802, 63, 48
2479, 240, 4, 41
1347, 4, 68, 7
285, 1602, 54, 37
3810, 1720, 74, 19
1203, 927, 89, 16
500, 197, 22, 30
550, 322, 23, 38
3111, 684, 20, 47
124, 1826, 60, 10
789, 329, 79, 47
2526, 483, 52, 9
759, 1074, 63, 48
3933, 537, 89, 9
2269, 888, 13, 4
1645, 1356, 15, 5
1414, 554, 31, 8
3962, 1663, 82, 42
100, 787, 20, 47
1983, 926, 58, 18
2675, 1358, 31, 13
3436, 1005, 27, 40
13, 220, 25, 43
2518, 1473, 97, 33
1307, 545, 28, 2
2350, 1352, 99, 9
2831, 76, 6, 37
3045, 1616, 4, 40
2102, 581, 24, 43
3337, 434, 19, 39
3990, 969, 87, 18
842, 170, 40, 12
1971, 957, 96, 41
2763, 1716, 19, 2
125, 538, 91, 13
867, 1352, 76, 45
1467, 576, 74, 4
3191, 638, 28, 33
1705, 1016, 78, 23
3447, 900, 53, 1
663, 1364, 26, 8
3062, 1196, 25, 9
2921, 123, 43, 7
1567, 1347, 38, 37
2610, 454, 15, 10
931, 1794, 1, 7
2200, 1083, 64, 21
3298, 136, 22, 29
2295, 1231, 23, 9
3412, 1288, 54, 14
377, 513, 63, 18
1439, 1736, 81, 21
1344, 399, 18, 26
1478, 1946, 69, 47
1216, 1522, 23, 50
3648, 784, 98, 25
2319, 44, 76, 9
3135, 370, 67, 40
383, 433, 66, 4
385, 1612, 61, 17
574, 643, 77, 26
2851, 1560, 71, 1
2791, 1607, 66, 43
445, 917, 98, 4
1354, 1031, 93, 25
3760, 889, 67, 16
980, 211, 25, 6
1605, 941, 97, 2
3568, 1650, 18, 13
3095, 1922, 44, 12
952, 1673, 78, 50
1848, 1313, 90, 44
2364, 248, 66, 27
3513, 789, 23, 19
670, 1550, 82, 24
2692, 1918, 92, 19
3148, 791, 93, 0
1063, 1381, 67, 50
3070, 1966, 74, 20
1832, 877, 36, 39
2868, 1300, 62, 20
3252, 331, 68, 25
1472, 115, 2, 49
3724, 1897, 39, 9
1978, 137, 96, 50
3202, 961, 70, 29
3979, 1569, 1, 48
2703, 700, 18, 43
669, 784, 81, 2
338, 1484, 10, 21
116, 683, 92, 3
432, 774, 98, 47
1985, 1266, 77, 29
3693, 146, 9, 2
3949, 287, 60, 45
3700, 1005, 21, 44
53, 595, 20, 33
3447, 495, 17, 39
740, 441, 47, 43
2715, 926, 12, 32
846, 1813, 66, 37
1310, 1528, 93, 27
1330, 913, 68, 2
2589, 637, 13, 50
3401, 1133, 80, 0
2556, 746, 31, 50
3622, 1921, 24, 29
355, 1386, 10, 48
2349, 178, 54, 31
1458, 1975, 71, 42
2319, 735, 62, 33
209, 449, 45, 22
326, 1546, 46, 6
2318, 1652, 89, 26
3555, 859, 80, 18
478, 449, 28, 12
1031, 162, 71, 19
2352, 220, 10, 29
2107, 1119, 97, 21
2441, 943, 23, 25
3185, 1683, 50, 45
3278, 191, 90, 45
3136, 1304, 29, 37
320, 1771, 22, 47
1983, 55, 30, 7
